uniprot,proteinName,meanAbu,log10meanAbu,stdDev,relStdDev,Rank,conc_thpa_ugl,mars14,sepromix20
P49327,Fatty acid synthase,3252.51384887696,3.5122191544198,2196.77889340093,0.675409543347355,2612,1.6,0,0
Q9UP52,Transferrin receptor protein 2,3252.00758056641,3.51215154928191,627.347296723151,0.192910773170426,2613,,0,0
Q6UXN9,WD repeat-containing protein 82,3251.35933837891,3.51206497012702,2855.20657514308,0.878157803550146,2614,,0,0
Q96SM3,Probable carboxypeptidase X1,3250.92037353516,3.51200633222827,3101.2601061899,0.953963724069159,2615,,0,0
P00403,Cytochrome c oxidase subunit 2,3250.66818237305,3.51197264039151,5035.07719368715,1.5489360682798,2616,,0,0
P01861,Immunoglobulin heavy constant gamma 4,3250.59259033203,3.51196254105619,1158.96460476821,0.356539483974467,2617,,0,0
P05060,Secretogranin-1,3248.77427978516,3.51171953823044,1049.5494431729,0.32306013061711,2618,24,0,0
P05771,Protein kinase C beta type,3247.81437988282,3.51159120034247,616.026246000725,0.189674092773415,2619,3.4,0,0
O60610,Protein diaphanous homolog 1,3247.63101806641,3.5115666806921,1487.61448829756,0.458061423856971,2620,10,0,0
Q9UHN6,Cell surface hyaluronidase,3247.42611083985,3.51153927829176,751.251143142577,0.23133740922847,2621,,0,0
Q9Y2B0,Protein canopy homolog 2,3246.95093994141,3.51147572666921,1184.52667605482,0.364812003003716,2622,0.062,0,0
P22033,"Methylmalonyl-CoA mutase, mitochondrial",3246.78471679688,3.51145349299717,4663.19924563439,1.43625144639552,2623,0.11,0,0
Q16643,Drebrin,3244.34880981446,3.5111275403708,2943.03074155688,0.907125255044693,2624,17,0,0
O43508,Tumor necrosis factor ligand superfamily member 12,3244.16798095703,3.5111033336137,5337.76283161142,1.64534107448924,2625,,0,0
Q9NT62,Ubiquitin-like-conjugating enzyme ATG3,3241.59936523438,3.51075933863723,1975.00564324796,0.60926888881753,2626,,0,0
Q96C19,EF-hand domain-containing protein D2,3234.91676025391,3.50986311003486,1403.92754948175,0.433991862396966,2627,,0,0
Q6NW40,Repulsive guidance molecule B,3234.74151611328,3.50983958249754,987.73003695329,0.30535053018397,2628,,0,0
Q92619,Rho GTPase-activating protein 45,3232.10670166016,3.50948568971929,2000.21768778367,0.618858803998106,2629,2.2,0,0
Q13188,Serine/threonine-protein kinase 3,3229.55855102539,3.50914316259235,3906.47808334357,1.20960125714496,2630,,0,0
Q96AZ6,Interferon-stimulated gene 20 kDa protein,3229.51670532227,3.50913753536021,2250.90125721653,0.696977740820174,2631,,0,0
Q6UXH1,Protein disulfide isomerase CRELD2,3229.24143676758,3.50910051659846,2635.47013750829,0.816126693873456,2632,,0,0
P49419,Alpha-aminoadipic semialdehyde dehydrogenase,3227.23724365235,3.50883089283552,3158.62597662056,0.978739937026094,2633,0.14,0,0
P11234,Ras-related protein Ral-B,3225.45983886719,3.5085916387376,1119.58376577504,0.347108264156297,2634,,0,0
Q9NQ84,G-protein coupled receptor family C group 5 member C,3223.33980712891,3.50830609160663,4328.45940352708,1.34284923790971,2635,,0,0
Q06520,Sulfotransferase 2A1,3222.59698486328,3.50820599642331,1697.20488421897,0.526657503929542,2636,,0,0
Q3KRA6,UPF0538 protein C2orf76,3221.79459533692,3.50809784863586,2823.29548379759,0.876311447006555,2637,,0,0
P36551,"Oxygen-dependent coproporphyrinogen-III oxidase, mitochondrial",3221.68032226563,3.50808244447431,1965.37693540846,0.610047161360292,2638,,0,0
Q9BT78,COP9 signalosome complex subunit 4,3220.8099609375,3.50796510068091,1105.91332885216,0.343364974110504,2639,,0,0
O75752,"UDP-GalNAc:beta-1,3-N-acetylgalactosaminyltransferase 1",3219.78904418946,3.50782741829655,898.799332765086,0.279148515765991,2640,0.29,0,0
Q00577,Transcriptional activator protein Pur-alpha,3219.72598266602,3.50781891229213,1179.15017786607,0.366226872788008,2641,0.15,0,0
O75534,Cold shock domain-containing protein E1,3218.73222045899,3.50768484744845,1162.52518298512,0.361174867420112,2642,0.013,0,0
O00743,Serine/threonine-protein phosphatase 6 catalytic subunit,3216.58194580078,3.50739461998503,1283.75123958152,0.399104161253358,2643,,0,0
O95210,Starch-binding domain-containing protein 1,3216.51322021485,3.50738534073703,5601.2996391927,1.74141974731836,2644,,0,0
Q9Y2J8,Protein-arginine deiminase type-2,3216.01112060547,3.50731754182058,2273.27249851596,0.706860894836698,2645,,0,0
Q9H008,Phospholysine phosphohistidine inorganic pyrophosphate phosphatase,3214.50968017578,3.50711473793406,2294.34602427359,0.71374680823737,2646,,0,0
O75095,Multiple epidermal growth factor-like domains protein 6,3213.26277465821,3.50694624279945,1557.46606974466,0.48469925398813,2647,,0,0
P09237,Matrilysin,3213.23434448242,3.50694240024938,2681.90152095694,0.834642367607624,2648,,0,0
Q00610,Clathrin heavy chain 1,3213.09194335938,3.50692315316506,1401.36977928789,0.436143690872012,2649,51,0,0
O15067,Phosphoribosylformylglycinamidine synthase,3208.53479003906,3.50630675269378,692.123557462602,0.215713278101677,2650,0.35,0,0
Q9Y3C4,EKC/KEOPS complex subunit TPRKB,3207.55638122559,3.50617429897992,2426.44231200693,0.756476901297618,2651,,0,0
Q96FN4,Copine-2,3206.82426757813,3.50607516145254,2036.43076595122,0.635030359019073,2652,,0,0
Q9H0N5,Pterin-4-alpha-carbinolamine dehydratase 2,3205.8353881836,3.50594121862982,1415.37688757257,0.441500175832332,2653,,0,0
Q8TBC4,NEDD8-activating enzyme E1 catalytic subunit,3201.10253295899,3.50529958504233,1691.29021038631,0.528346153543211,2654,,0,0
P04054,Phospholipase A2,3199.88098144531,3.50513382517528,1270.89558695011,0.397169642970931,2655,,0,0
O15197,Ephrin type-B receptor 6,3198.98310546875,3.50501194648577,1402.59928451459,0.438451607361353,2656,,0,0
Q02338,"D-beta-hydroxybutyrate dehydrogenase, mitochondrial",3198.01387939453,3.5048803442543,5627.0085954604,1.75953226210692,2657,,0,0
Q9HBL0,Tensin-1,3196.54674682617,3.50468106001037,2335.64990808164,0.730679102503564,2658,,0,0
Q7Z794,"Keratin, type II cytoskeletal 1b",3193.26164550781,3.50423450467939,1884.49396777874,0.590147058707134,2659,2100,0,0
O95685,Protein phosphatase 1 regulatory subunit 3D,3189.4069152832,3.50370993153154,4066.3062704133,1.27494119703827,2660,,0,0
Q99424,Peroxisomal acyl-coenzyme A oxidase 2,3187.54715576172,3.50345661833162,5457.93291494899,1.71226734797739,2661,,0,0
P27361,Mitogen-activated protein kinase 3,3187.2439453125,3.50341530478174,1979.91397430578,0.621199383629751,2662,,0,0
P31040,"Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial",3185.08073120117,3.50312044473129,5759.73526032958,1.80834827949791,2663,0.78,0,0
Q6P589,Tumor necrosis factor alpha-induced protein 8-like protein 2,3183.24805908203,3.50287048294801,2785.79170301643,0.875141255507365,2664,,0,0
P15104,Glutamine synthetase,3174.35617675781,3.50165565490842,3080.69467647211,0.97049433174151,2665,0.028,0,0
Q8WW52,Protein FAM151A,3174.09700317383,3.50162019503993,2681.23978543119,0.844725218778813,2666,,0,0
O76054,SEC14-like protein 2,3173.39935913086,3.50152472969671,4492.18060821624,1.41557367977996,2667,,0,0
P34897,"Serine hydroxymethyltransferase, mitochondrial",3173.20256958008,3.50149779729509,5124.30834687131,1.61486959452117,2668,0.16,0,0
Q9UDW1,Cytochrome b-c1 complex subunit 9,3173.05581665039,3.50147771176321,5469.08053014094,1.72360048047132,2669,,0,0
P06280,Alpha-galactosidase A,3171.03354492188,3.50120083625522,811.833851722768,0.25601553569903,2670,,0,0
Q4G0N4,"NAD kinase 2, mitochondrial",3170.30694580078,3.50110131219065,3772.00956406733,1.18979317414786,2671,,0,0
P23588,Eukaryotic translation initiation factor 4B,3164.58945922852,3.5003173771792,839.399296419626,0.265247453811674,2672,,0,0
O00154,Cytosolic acyl coenzyme A thioester hydrolase,3164.54551391602,3.50031134627393,1058.8854865191,0.33460902422249,2673,,0,0
Q00722,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-2",3164.37002563477,3.50028726202388,1847.94193346842,0.583984148028871,2674,,0,0
P09496,Clathrin light chain A,3162.78014831543,3.50006900421674,1529.90852703539,0.483722691838146,2675,2.1,0,0
Q5VVQ6,Ubiquitin thioesterase OTU1,3162.048828125,3.49996857199136,704.956338965061,0.222942901037704,2676,,0,0
Q6PCB0,von Willebrand factor A domain-containing protein 1,3161.25090332031,3.49985896645115,657.668904651058,0.208040717033974,2677,,0,0
Q96GX9,Methylthioribulose-1-phosphate dehydratase,3155.60850219727,3.49908311751521,1105.46812898177,0.350318529124264,2678,,0,0
Q24JP5,Transmembrane protein 132A,3150.45169677735,3.49837282533065,750.88010382208,0.238340459112631,2679,,0,0
P54855,UDP-glucuronosyltransferase 2B15,3150.10255737305,3.49832469327409,6200.70847230482,1.96841479265226,2680,,0,0
O94819,Kelch repeat and BTB domain-containing protein 11,3148.94978637695,3.49816573536716,2320.72616717285,0.736984177141476,2681,,0,0
Q13907,Isopentenyl-diphosphate Delta-isomerase 1,3144.36083984375,3.49753237889433,3120.6798765922,0.992468751375009,2682,,0,0
Q86T13,C-type lectin domain family 14 member A,3143.1483581543,3.49736488041533,948.836847194415,0.301874661669354,2683,,0,0
P62241,40S ribosomal protein S8,3141.20415649414,3.49709616344642,2841.03767771611,0.904442225393894,2684,0.052,0,0
Q96LJ7,Dehydrogenase/reductase SDR family member 1,3139.27026367188,3.49682870626034,5145.80402830943,1.63917203557064,2685,,0,0
Q5JSH3,WD repeat-containing protein 44,3134.82263793946,3.49621297433956,1304.78937157158,0.416224304297239,2686,1.5,0,0
Q6PCE3,"Glucose 1,6-bisphosphate synthase",3128.81428833008,3.49537978623759,832.713339515634,0.266143421366205,2687,,0,0
P78344,Eukaryotic translation initiation factor 4 gamma 2,3128.54407348633,3.49534227749704,2573.29730312316,0.822522311554199,2688,0.025,0,0
O14933,Ubiquitin/ISG15-conjugating enzyme E2 L6,3126.49608764649,3.49505788956087,2223.04266504322,0.71103324703555,2689,,0,0
Q9H0W9,Ester hydrolase C11orf54,3126.22996826172,3.49502092194727,1836.3778755034,0.587409721660521,2690,,0,0
P50583,Bis(5'-nucleosyl)-tetraphosphatase [asymmetrical],3126.05504760742,3.49499662136764,2609.50437043381,0.834759570990613,2691,,0,0
P58215,Lysyl oxidase homolog 3,3125.75698242188,3.49495520999289,746.964132833143,0.238970635604047,2692,0.015,0,0
Q16134,"Electron transfer flavoprotein-ubiquinone oxidoreductase, mitochondrial",3120.02239379883,3.49415771115574,5454.83063397984,1.74833060327436,2693,,0,0
Q9HBR0,Putative sodium-coupled neutral amino acid transporter 10,3118.85538330078,3.49399523763289,1489.83957545428,0.477687931101677,2694,44,0,0
P15170,Eukaryotic peptide chain release factor GTP-binding subunit ERF3A,3118.59953613281,3.49395960995629,1166.60642445007,0.374080227657797,2695,0.15,0,0
O75663,TIP41-like protein,3118.34227905274,3.49392378299697,1289.51831767331,0.413526868533824,2696,,0,0
Q02318,"Sterol 26-hydroxylase, mitochondrial",3116.64281616211,3.49368703267195,5651.96582091545,1.81347884704843,2697,,0,0
Q01973,Inactive tyrosine-protein kinase transmembrane receptor ROR1,3115.1078125,3.49347308199473,769.086479072951,0.246889201069329,2698,,0,0
P17213,Bactericidal permeability-increasing protein,3114.8764038086,3.49344081882542,2917.91590626023,0.936767796851413,2699,,0,0
Q8TB24,Ras and Rab interactor 3,3114.72008056641,3.49341902276795,2831.20182890987,0.908974725072252,2700,,0,0
Q9Y315,Deoxyribose-phosphate aldolase,3113.79356079102,3.49328981620216,882.06334342056,0.283276115195152,2701,,0,0
Q99447,Ethanolamine-phosphate cytidylyltransferase,3113.33701171875,3.49322613462656,2020.44083715223,0.648963099576819,2702,0.007,0,0
O95394,Phosphoacetylglucosamine mutase,3111.96651611328,3.493034915456,2330.12454466568,0.748762730126,2703,,0,0
Q96P48,"Arf-GAP with Rho-GAP domain, ANK repeat and PH domain-containing protein 1",3110.56636962891,3.49283947224551,2320.58477269547,0.746032875348138,2704,,0,0
Q9UQ13,Leucine-rich repeat protein SHOC-2,3109.90614013672,3.49274728181275,1593.12115887995,0.512273067768505,2705,,0,0
Q9UHC9,NPC1-like intracellular cholesterol transporter 1,3108.847265625,3.49259938613916,4830.71993524769,1.55386209823226,2706,,0,0
Q02878,60S ribosomal protein L6,3105.88807373047,3.49218580109084,3419.8616824496,1.10108980145637,2707,,0,0
P31513,Dimethylaniline monooxygenase [N-oxide-forming] 3,3105.25322265625,3.49209702116903,5238.57349321548,1.68700364111832,2708,,0,0
Q9BZZ2,Sialoadhesin,3104.80471191407,3.4920342888265,923.03654888659,0.297292949004046,2709,,0,0
P46459,Vesicle-fusing ATPase,3102.26109619141,3.49167834662501,879.211655003734,0.283409947693676,2710,,0,0
Q9NWH9,SAFB-like transcription modulator,3099.56518554688,3.49130077423353,2751.51272053255,0.887709261080465,2711,,0,0
O43155,Leucine-rich repeat transmembrane protein FLRT2,3097.11370239258,3.49095714963035,1141.27484517474,0.368496269379158,2712,,0,0
Q9UJA9,Ectonucleotide pyrophosphatase/phosphodiesterase family member 5,3093.71240234375,3.49047993836125,1455.3068551018,0.47040793255355,2713,,0,0
Q86WQ0,Nuclear receptor 2C2-associated protein,3089.8920288086,3.48994330398409,3741.09996567547,1.21075426933865,2714,,0,0
Q6DN72,Fc receptor-like protein 6,3089.83965148926,3.48993594211729,2061.0911479702,0.667054404255826,2715,,0,0
P37108,Signal recognition particle 14 kDa protein,3088.66975097657,3.48977147482914,3476.67079050042,1.12562075935803,2716,0.4,0,0
P49321,Nuclear autoantigenic sperm protein,3088.18256225586,3.48970296635176,866.210618749154,0.280492037399629,2717,,0,0
O95563,Mitochondrial pyruvate carrier 2,3085.72121582032,3.48935668650353,5031.03277463041,1.63042362635892,2718,,0,0
P49748,"Very long-chain specific acyl-CoA dehydrogenase, mitochondrial",3085.01317749024,3.48925702344189,5057.50338708698,1.63937821205724,2719,,0,0
Q9NS00,Glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1,3084.5295288086,3.4891889321865,826.31638061568,0.267890572256848,2720,,0,0
O00534,von Willebrand factor A domain-containing protein 5A,3083.95732421875,3.48910835965631,536.070815697813,0.173825627056501,2721,,0,0
Q9BQ51,Programmed cell death 1 ligand 2,3083.39953613282,3.48902980273348,744.537467779623,0.241466426603092,2722,,0,0
Q9UKM7,"Endoplasmic reticulum mannosyl-oligosaccharide 1,2-alpha-mannosidase",3078.48179321289,3.48833658942643,863.197873872352,0.280397264578741,2723,0.54,0,0
Q9UM07,Protein-arginine deiminase type-4,3076.52587280274,3.48806057174591,2768.39797418558,0.8998455038714,2724,0.012,0,0
Q9NZH8,Interleukin-36 gamma,3074.5650756836,3.48778368967574,5242.30704656308,1.70505646083861,2725,,0,0
P0DME0,Protein SETSIP,3073.21371459961,3.48759276261369,5468.63473796833,1.77945149469724,2726.5,,0,0
Q01105,Protein SET,3073.21371459961,3.48759276261369,5468.63473796833,1.77945149469724,2726.5,0.88,0,0
O94855,Protein transport protein Sec24D,3072.27518920899,3.48746011363886,2596.48699830639,0.845134904394716,2728,,0,0
Q9UIA9,Exportin-7,3068.08693237305,3.4868676609207,1351.86032422012,0.440619954394353,2729,,0,0
P51858,Hepatoma-derived growth factor,3067.26123046875,3.48675076526184,1142.3830912753,0.372444016155977,2730,0.3,0,0
Q96S44,EKC/KEOPS complex subunit TP53RK,3065.50280151367,3.48650171735817,2592.74332156436,0.845780770542478,2731,,0,0
Q92499,ATP-dependent RNA helicase DDX1,3064.56417236328,3.486368719965,1281.15319069983,0.418053960903632,2732,0.046,0,0
Q9NZU0,Leucine-rich repeat transmembrane protein FLRT3,3064.10056762696,3.48630301528455,632.876265868527,0.206545526786893,2733,,0,0
P46776,60S ribosomal protein L27a,3063.37360229492,3.48619996563474,3135.49668742483,1.02354367912418,2734,,0,0
P30038,"Delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial",3062.838671875,3.48612412192585,4627.96173005552,1.51100408015365,2735,0.04,0,0
Q9UKX5,Integrin alpha-11,3058.50455322266,3.48550913137232,976.708384867352,0.31934181161778,2736,,0,0
Q86TP1,Exopolyphosphatase PRUNE1,3056.54520263672,3.48523082286767,2073.27339284933,0.678306144813702,2737,,0,0
P09105,Hemoglobin subunit theta-1,3050.71517944336,3.48440166297831,1555.03943053487,0.50972946967098,2738,,0,0
Q9Y6H1,Coiled-coil-helix-coiled-coil-helix domain-containing protein 2,3049.20119628906,3.48418608148421,3384.77491336365,1.11005299272576,2739,,0,0
P42892,Endothelin-converting enzyme 1,3045.79694824219,3.48370094719525,528.289113737298,0.173448566242141,2740,2.1,0,0
O75884,Serine hydrolase RBBP9,3044.54418945313,3.48352228192031,813.643673617122,0.267246465476092,2741,,0,0
Q9NUU7,ATP-dependent RNA helicase DDX19A,3039.24974365235,3.4827663887386,2188.48542592739,0.720074232299655,2742.5,,0,0
Q9UMR2,ATP-dependent RNA helicase DDX19B,3039.24974365235,3.4827663887386,2188.48542592739,0.720074232299655,2742.5,,0,0
Q96LA6,Fc receptor-like protein 1,3039.05336303711,3.48273832596645,1490.68289115355,0.490508955612356,2744,,0,0
P17252,Protein kinase C alpha type,3037.67560424805,3.48254139335584,2156.75107485251,0.71000045950805,2745,1.9,0,0
O95393,Bone morphogenetic protein 10,3037.00079345703,3.48244490538352,629.442069851062,0.20725778906846,2746,,0,0
Q9Y336,Sialic acid-binding Ig-like lectin 9,3035.43953857422,3.48222158679714,1628.43588423526,0.536474491928163,2747,,0,0
Q9H497,Torsin-3A,3034.35795288086,3.48206681171479,3539.24862747905,1.16639127039011,2748,,0,0
O43765,Small glutamine-rich tetratricopeptide repeat-containing protein alpha,3033.92817382813,3.48200529494796,1264.40052810246,0.416753613025412,2749,,0,0
Q9BU40,Chordin-like protein 1,3033.89017944336,3.48199985617222,586.065597192655,0.193172976781969,2750,,0,0
Q9BSH5,Haloacid dehalogenase-like hydrolase domain-containing protein 3,3031.20127563477,3.48161477503318,2839.1603904642,0.936645287558362,2751,,0,0
P12883,Myosin-7,3030.81178588867,3.48155896741745,3738.03559001893,1.23334467927803,2752,31,0,0
Q9BX10,GTP-binding protein 2,3029.12057189942,3.4813165604469,2024.00249534956,0.668181555440829,2753,,0,0
Q6IB77,Glycine N-acyltransferase,3027.80955810547,3.48112855561505,3853.59202650875,1.27273263148029,2754,,0,0
P60953,Cell division control protein 42 homolog,3025.35592651367,3.48077647579103,846.359446465318,0.279755330289563,2755,42,0,0
Q9NUI1,"Peroxisomal 2,4-dienoyl-CoA reductase [(3E)-enoyl-CoA-producing]",3025.06697387695,3.480734994216,3714.05157273199,1.22775846115302,2756,,0,0
O15232,Matrilin-3,3023.76058654785,3.48054740188958,1880.90855869944,0.622042818822114,2757,,0,0
Q8NFY4,Semaphorin-6D,3023.75888671875,3.48054715774769,562.649883884751,0.186076306003126,2758,0.48,0,0
P16333,Cytoplasmic protein NCK1,3023.49414672852,3.48050913217928,1235.47394680967,0.408624553861458,2759,,0,0
O43776,"Asparagine--tRNA ligase, cytoplasmic",3022.95563964844,3.48043177417178,1141.26896255063,0.377534141613587,2760,,0,0
P38159,"RNA-binding motif protein, X chromosome",3022.77790527344,3.48040623912041,1149.24472063055,0.380194892461537,2761,,0,0
P04843,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1,3020.09901733399,3.48002118202232,3982.33559777481,1.31861093789244,2762,8.2,0,0
